CustomerID,recency,frequency,monetary,tenure,frequency_lifetimes,recency_lifetimes,T_lifetimes,monetary_value_lifetimes,predicted_purchases,expected_avg_profit,clv,churn_probability,cluster,segment,pca_1,pca_2
17425.0,19,2,379.585,61,1.0,41.0,61.0,70.2,1.2952795265765544,350.6911544420109,44.53073855708047,3.23763682530398e-10,0,Low Value / Lost,-0.12763400823940052,-1.106556873489426
17426.0,8,4,839.5433333333334,282,3.0,274.0,283.0,1281.1266666666668,0.9720172719580216,1745.1717260776998,166.2967400256621,0.0,0,Low Value / Lost,0.3701134296035678,0.34381607411902465
17427.0,72,1,100.8,72,0.0,0.0,72.0,0.0,0.438739564722341,477.3803385139514,20.532551154204317,0.0,0,Low Value / Lost,-0.3458650109347635,-1.1570626278221798
17428.0,1,21,616.3160714285714,369,20.0,368.0,369.0,845.1924999999999,4.426465880844942,880.3276884391993,382.0085366273382,0.0,0,Low Value / Lost,1.1317126596678857,2.846858239891125
17429.0,128,3,174.97333333333336,219,2.0,90.0,219.0,169.03,0.8685932679246066,281.8273514949996,23.99778641444022,0.0,0,Low Value / Lost,-0.22782405414458018,-0.11111511975778803
17430.0,33,2,132.88,365,1.0,333.0,366.0,153.16000000000005,0.3449492161502652,759.7122272294579,25.69069563748608,2.688975708764474e-10,0,Low Value / Lost,-0.07991110408456609,0.6636520321730212
17431.0,313,1,403.3,313,0.0,0.0,314.0,0.0,0.1468161829793333,477.3803385139514,6.870843273949851,0.0,0,Low Value / Lost,-0.39123101076710437,0.07911531064237864
17432.0,18,2,182.88,37,1.0,19.0,38.0,189.87,1.6349441699994731,940.7050380060632,150.77452962064837,3.4777247748252194e-10,0,Low Value / Lost,-0.11288462228271627,-1.2400578301867753
17433.0,88,1,303.16,88,0.0,0.0,89.0,0.0,0.3849679495475568,477.3803385139514,18.01609599949502,0.0,0,Low Value / Lost,-0.2818700294588908,-1.092947966958845
17434.0,2,7,339.1171428571429,85,6.0,83.0,86.0,312.37666666666667,4.372599223875747,360.4174513354152,154.49593960366104,0.0,0,Low Value / Lost,0.1669593398839132,-0.3811815758494662
17436.0,2,2,108.15,227,1.0,225.0,227.0,93.9,0.5182289136078179,467.5402314075664,23.752657842811644,2.3843682583901677e-10,0,Low Value / Lost,-0.13386750217469348,-0.11218411314823774
17438.0,254,1,388.4500000000001,254,0.0,0.0,254.0,0.0,0.175820886552775,477.3803385139514,8.228232959585148,0.0,0,Low Value / Lost,-0.3597570708039824,-0.2291361447839029
17440.0,157,2,62.13999999999999,248,1.0,91.0,248.0,61.8,0.4816736511602175,309.27629172004174,14.6039758023407,7.779139554742186e-10,0,Low Value / Lost,-0.33099303111034445,-0.06444830956994757
17442.0,37,6,374.76,290,5.0,254.0,291.0,361.546,1.4775049019148134,430.3436081208112,62.33269043748234,0.0,0,Low Value / Lost,0.13489484780554506,0.6728202223471481
17443.0,220,1,534.24,220,0.0,0.0,220.0,0.0,0.1979852352007514,477.3803385139514,9.265501213935996,0.0,0,Low Value / Lost,-0.2833364397607274,-0.4222124195361055
17444.0,148,3,980.0133333333332,173,2.0,25.0,173.0,884.29,1.0479996008298658,1471.1268132177634,151.14118179991277,2.220446049250313e-16,0,Low Value / Lost,0.14606777770645413,-0.48498549715922945
17446.0,177,2,60.45,310,1.0,134.0,311.0,52.8,0.3975462970272803,264.903224517932,10.323965454173065,6.90618673360177e-10,0,Low Value / Lost,-0.3236554730489505,0.28304583433016983
17447.0,40,2,270.765,72,1.0,31.0,72.0,169.05,1.1782121803947474,838.0553425451826,96.7983139027356,4.535278819162159e-10,0,Low Value / Lost,-0.13717921632624383,-1.0507066186591698
17449.0,2,6,360.1228571428572,360,5.0,357.0,360.0,367.3200000000001,1.228674641227307,437.2127960947148,52.662484511289165,0.0,0,Low Value / Lost,0.20182900610934534,1.0965035100385088
17450.0,8,27,4229.365,368,26.0,359.0,368.0,7404.6903846153855,5.7298309003865695,7638.940220849152,4290.881312877274,0.0,0,Low Value / Lost,6.415577307472409,2.6159399523403204
17451.0,1,5,245.9142857142857,106,4.0,104.0,106.0,343.8475,2.654952316250776,429.7202860783586,111.84438014857956,0.0,0,Low Value / Lost,0.036095422863363855,-0.480480674253123
17453.0,18,2,243.36,64,1.0,47.0,65.0,144.72,1.2501117805937845,718.1001508754794,88.00461577281222,3.0936253558877524e-10,0,Low Value / Lost,-0.13447808399321295,-1.0815187848804682
17454.0,192,4,129.3825,360,3.0,167.0,360.0,117.22666666666667,0.7893377440410148,160.0713055446675,12.386481049111982,0.0,0,Low Value / Lost,-0.21630980407377637,0.7922538958042596
17455.0,204,1,131.7,204,0.0,0.0,204.0,0.0,0.2104710821503806,477.3803385139514,9.8498257467806,0.0,0,Low Value / Lost,-0.42444887825737376,-0.46606911136601237
17456.0,365,1,249.86,365,0.0,0.0,366.0,0.0,0.1284512852909327,477.3803385139514,6.011385336830706,0.0,0,Low Value / Lost,-0.48126946081757616,0.3673636532964022
17457.0,127,5,347.54,339,4.0,213.0,340.0,337.975,1.06078882262318,422.3861374425901,43.92483883649791,0.0,0,Low Value / Lost,-0.005258520272449157,0.7962675811605772
17458.0,15,1,316.5,15,0.0,0.0,16.0,0.0,0.8126556891345621,477.3803385139514,38.03143333670015,0.0,0,Low Value / Lost,-0.21351071661926296,-1.4801808728518695
17459.0,43,2,328.65,60,1.0,17.0,61.0,356.91,1.295279526311619,1764.2691652772194,224.026776644006,5.283029569369545e-10,0,Low Value / Lost,-0.004496238913278038,-1.145634207372884
17460.0,94,6,103.73833333333334,373,5.0,279.0,374.0,120.506,1.1880772715097636,143.58415726703558,16.72333141851622,0.0,0,Low Value / Lost,-0.030110328323909027,1.1552258213377717
17461.0,23,2,252.48666666666668,30,1.0,7.0,30.0,374.9,1.7990367848130977,1852.9659962734363,326.7977655707483,4.0544878565640364e-10,0,Low Value / Lost,0.07126884805082832,-1.3155041410765604
17462.0,60,2,337.845,284,1.0,224.0,285.0,212.28,0.4284275207571659,1051.1939753393162,44.15011195666871,3.2476932254610347e-10,0,Low Value / Lost,-0.0637690327730635,0.16045407128234127
17463.0,16,5,379.282,313,4.0,297.0,314.0,296.725,1.1366202094105913,370.8691291453662,41.32450341699842,0.0,0,Low Value / Lost,0.12041398764425278,0.7004378087389078
17464.0,158,1,289.96000000000004,158,0.0,0.0,159.0,0.0,0.2558511457900433,477.3803385139514,11.9735650969167,0.0,0,Low Value / Lost,-0.33502881185679684,-0.7235045168329156
17466.0,10,2,381.64,79,1.0,68.0,79.0,302.87,1.114133318825318,1497.8335484325517,163.59585705492256,2.7175239836196847e-10,0,Low Value / Lost,0.0077205338720563324,-1.0159053035095873
17468.0,10,2,68.5,14,1.0,4.0,15.0,30.0,2.216070247523904,152.49145427258742,33.12841169287208,3.171629625597916e-10,0,Low Value / Lost,-0.27191046768182164,-1.339816857391435
17469.0,16,5,374.194,205,4.0,188.0,205.0,391.4025,1.6230259262084024,489.11159103774,77.82246764330958,0.0,0,Low Value / Lost,0.09114332943240606,0.07392068946115425
17470.0,45,5,225.014,368,4.0,323.0,368.0,236.6675,0.989681586526301,295.8634873075352,28.70505923256536,0.0,0,Low Value / Lost,0.0477552618774486,1.0194861583150439
17472.0,191,3,236.7633333333333,299,2.0,108.0,300.0,228.89,0.6674083304694461,381.3596415415905,24.95157354725645,0.0,0,Low Value / Lost,-0.23208009227202664,0.3109618028748867
17475.0,79,1,194.37,79,0.0,0.0,80.0,0.0,0.4116795009360418,477.3803385139514,19.2661685696297,0.0,0,Low Value / Lost,-0.3161307561195768,-1.129491056181966
17480.0,78,1,511.82,78,0.0,0.0,78.0,0.0,0.4181266825966353,477.3803385139514,19.56788990476928,0.0,0,Low Value / Lost,-0.19586508664348903,-1.1664603941887883
17481.0,4,4,313.8975,94,3.0,90.0,94.0,331.65333333333336,2.250378971543061,452.0962213508619,99.73741856662588,0.0,0,Low Value / Lost,0.00545585848964929,-0.6742160155057227
17483.0,65,3,138.01333333333335,183,2.0,118.0,184.0,129.47,0.9986731857713697,216.04891189855556,21.151786687057573,0.0,0,Low Value / Lost,-0.1907057273212323,-0.2821066159260141
17486.0,261,1,396.87,261,0.0,0.0,262.0,0.0,0.1713084407246947,477.3803385139514,8.017055230824187,0.0,0,Low Value / Lost,-0.36103541131701317,-0.19322106136157016
17489.0,59,2,188.32,213,1.0,154.0,213.0,168.07999999999998,0.5458458678265048,833.2729119689551,44.58911743398989,3.5347547111541644e-10,0,Low Value / Lost,-0.1592689057307297,-0.232892238404994
17490.0,1,6,298.9028571428571,177,5.0,176.0,177.0,357.424,2.2204662915998377,425.4397645412424,92.60913965801348,0.0,0,Low Value / Lost,0.11274566047621776,0.0438554322570866
17491.0,1,10,355.887,368,9.0,366.0,368.0,359.05222222222227,2.0669882487672724,394.0592297768548,79.84929702740145,0.0,0,Low Value / Lost,0.3687591737480626,1.611953272718039
17492.0,248,1,374.57,248,0.0,0.0,249.0,0.0,0.1787639057247528,477.3803385139514,8.365963168016838,0.0,0,Low Value / Lost,-0.3612080911951145,-0.25924929403969593
17495.0,8,2,248.78000000000003,39,1.0,31.0,39.0,154.97,1.6165136168469432,768.636144077882,121.80686209778452,2.7400148816525416e-10,0,Low Value / Lost,-0.10276802048497591,-1.2257976403360424
17496.0,359,1,271.05,359,0.0,0.0,359.0,0.0,0.130651286766807,477.3803385139514,6.114343096911682,0.0,0,Low Value / Lost,-0.4695661740977076,0.3337558630305921
17498.0,76,1,272.22,76,0.0,0.0,76.0,0.0,0.4247790115240561,477.3803385139514,19.87921191668608,0.0,0,Low Value / Lost,-0.28445330424699283,-1.1530883106919692
17499.0,290,1,622.88,290,0.0,0.0,290.0,0.0,0.1571885752950703,477.3803385139514,7.356260348083857,0.0,0,Low Value / Lost,-0.2942570477058395,-0.06353417976095695
17500.0,17,3,379.3333333333333,30,2.0,12.0,30.0,425.0,2.9281529668132427,707.4417899050545,203.07481053047636,0.0,0,Low Value / Lost,0.04223256104817033,-1.1889634017840112
17501.0,221,1,144.3,221,0.0,0.0,221.0,0.0,0.1972538753174033,477.3803385139514,9.231274338986887,0.0,0,Low Value / Lost,-0.43060556621686225,-0.37804813715443397
17502.0,9,4,172.275,29,3.0,20.0,30.0,154.16666666666666,4.05726914808397,210.37941580713863,83.67749079878598,0.0,0,Low Value / Lost,-0.10644857404689916,-1.0344681955494726
17503.0,3,2,279.48,39,1.0,36.0,39.0,218.53,1.6165136168873946,1082.0086053407813,171.46744138707132,2.48977505279413e-10,0,Low Value / Lost,-0.03794063791306801,-1.233547920263238
17504.0,206,6,333.00333333333333,323,5.0,116.0,323.0,511.176,1.350649264022753,608.3547956052555,80.55103175191896,2.220446049250313e-16,0,Low Value / Lost,-0.044161948023567585,0.7780791651880005
17505.0,162,2,572.9200000000001,206,1.0,44.0,206.0,658.85,0.5607883630413715,3252.936266499998,178.83237024600203,1.1667706800722042e-09,0,Low Value / Lost,-0.012344796062448643,-0.3836799455678251
17506.0,76,1,302.2,76,0.0,0.0,76.0,0.0,0.4247790115240561,477.3803385139514,19.87921191668608,0.0,0,Low Value / Lost,-0.273179833938433,-1.1560800776630944
17507.0,262,2,302.79,309,1.0,48.0,310.0,265.02,0.3986514871472014,1311.220149143679,51.243712764837895,1.8801804557710966e-09,0,Low Value / Lost,-0.2945247853824091,0.20377771174665543
17508.0,281,1,387.31,281,0.0,0.0,281.0,0.0,0.1614663539822765,477.3803385139514,7.556455900944494,0.0,0,Low Value / Lost,-0.3771927770597944,-0.08727261881061756
17509.0,58,3,764.3925,63,2.0,6.0,64.0,898.14,2.052604325168732,1494.1559180815336,300.6579862868473,0.0,0,Low Value / Lost,0.25065953844177385,-1.072562284351298
17510.0,25,1,308.48,25,0.0,0.0,25.0,0.0,0.7147563225766106,477.3803385139514,33.449845731106706,0.0,0,Low Value / Lost,-0.22695867702953415,-1.426249170770853
17511.0,3,28,2937.496129032258,374,27.0,371.0,374.0,3305.0607407407406,5.861102831127287,3405.646783730593,1956.818427579502,0.0,0,Low Value / Lost,3.746765800134689,3.2402201023728097
17512.0,29,10,292.499,302,9.0,273.0,302.0,270.05333333333334,2.4548699132668848,296.41117216725104,71.33368134395687,0.0,0,Low Value / Lost,0.2657122418388829,1.2253039870997497
17513.0,72,1,513.2,72,0.0,0.0,73.0,0.0,0.4351640987822771,477.3803385139514,20.36522310080448,0.0,0,Low Value / Lost,-0.19094861175333055,-1.198192500988839
17514.0,128,1,208.65,128,0.0,0.0,129.0,0.0,0.298801203290934,477.3803385139514,13.983582710147354,0.0,0,Low Value / Lost,-0.3455019437006062,-0.8730743145459842
17515.0,31,4,159.755,318,3.0,287.0,319.0,135.84666666666666,0.8771113096647968,185.4296437441048,15.9443001090369,0.0,0,Low Value / Lost,-0.035396379144267257,0.6290672003949739
17516.0,15,4,153.616,286,3.0,270.0,286.0,146.75,0.9633310068658106,200.2787529904992,18.91393983482956,0.0,0,Low Value / Lost,-0.03438454668836943,0.4532006449165235
17517.0,309,1,153.94,309,0.0,0.0,309.0,0.0,0.1488626390842047,477.3803385139514,6.966615271819925,0.0,0,Low Value / Lost,-0.48248262574487016,0.0830000488573436
17519.0,17,6,307.33666666666664,368,5.0,351.0,369.0,301.744,1.2022646795321916,359.1986169162083,42.3356595030053,0.0,0,Low Value / Lost,0.15900616174451565,1.14167591984478
17520.0,54,1,546.81,54,0.0,0.0,54.0,0.0,0.5148887980291792,477.3803385139514,24.096255351284388,0.0,0,Low Value / Lost,-0.16384011744765334,-1.2965248443100388
17521.0,30,3,241.07,199,2.0,170.0,200.0,281.825,0.9346834542341952,469.37737915629634,43.00889611538398,0.0,0,Low Value / Lost,-0.08052658486500298,-0.18561584795646438
17522.0,2,5,214.142,218,4.0,217.0,219.0,230.8175,1.5384644972435122,288.5574388581107,43.52024570446331,0.0,0,Low Value / Lost,0.02226560196977736,0.17686910646478066
17523.0,11,3,163.185,19,2.0,8.0,20.0,201.765,3.348210608649777,336.2575137849287,110.37134908546037,0.0,0,Low Value / Lost,-0.12672276527006202,-1.2141438137697576
17524.0,361,1,145.0,361,0.0,0.0,362.0,0.0,0.1296992685481179,477.3803385139514,6.069789643458403,0.0,0,Low Value / Lost,-0.5182199497025183,0.35683387990979976
17525.0,360,1,422.7000000000001,360,0.0,0.0,360.0,0.0,0.1303323982615762,477.3803385139514,6.099419449553179,0.0,0,Low Value / Lost,-0.4131611561868179,0.32387093210690376
17526.0,5,4,298.975,366,3.0,361.0,366.0,323.03333333333336,0.7779450781471976,440.3567543648711,33.58344042141268,0.0,0,Low Value / Lost,0.0921431552889638,0.902181445400516
17527.0,54,4,234.8425,218,3.0,165.0,219.0,215.75333333333333,1.203528882584059,294.2535039870175,34.71760403139149,0.0,0,Low Value / Lost,-0.07400387224418115,0.031450771475815875
17528.0,1,7,453.5625,71,6.0,70.0,72.0,420.2366666666667,4.875575261962898,484.8037046671203,231.7199254174383,0.0,0,Low Value / Lost,0.27678489136394474,-0.4839382074053136
17530.0,1,9,238.5,365,8.0,364.0,366.0,260.545,1.8604347329076407,289.509876806674,52.8018827936628,0.0,0,Low Value / Lost,0.26288854996765143,1.4922331390849148
17531.0,190,1,296.7,190,0.0,0.0,191.0,0.0,0.2218380494566979,477.3803385139514,10.38178788662735,0.0,0,Low Value / Lost,-0.35340979085377444,-0.5560614465615924
17534.0,54,1,223.36,54,0.0,0.0,54.0,0.0,0.5148887980291792,477.3803385139514,24.096255351284388,0.0,0,Low Value / Lost,-0.2854680017473097,-1.2642470915812054
17535.0,280,1,164.4,280,0.0,0.0,281.0,0.0,0.1614663539822765,477.3803385139514,7.556455900944494,0.0,0,Low Value / Lost,-0.460408145332748,-0.07027432832057853
17536.0,177,1,76.5,177,0.0,0.0,178.0,0.0,0.2345029100370352,477.3803385139514,10.974490069507098,0.0,0,Low Value / Lost,-0.4277668392187272,-0.6023763543287609
17537.0,30,2,448.81000000000006,303,1.0,274.0,304.0,266.92,0.4054138637784303,1320.5877966641249,52.48527306764329,2.7144553271796207e-10,0,Low Value / Lost,0.03230242147941093,0.27284508950900815
17538.0,26,1,98.42,26,0.0,0.0,26.0,0.0,0.7053154059499018,477.3803385139514,33.00802074159807,0.0,0,Low Value / Lost,-0.30697581167137766,-1.3999760870805469
17540.0,25,2,289.45000000000005,316,1.0,292.0,317.0,310.1,0.3910417337947161,1533.4799124182466,58.78584788488391,2.6376256734295106e-10,0,Low Value / Lost,-0.00821850005929236,0.36521550066098346
17542.0,270,1,170.75,270,0.0,0.0,270.0,0.0,0.167021823001519,477.3803385139514,7.8164460203571,0.0,0,Low Value / Lost,-0.4517107672593324,-0.12340955025452739
17545.0,43,1,215.32,43,0.0,0.0,44.0,0.0,0.5698346740905939,477.3803385139514,26.667664683054007,0.0,0,Low Value / Lost,-0.27937059539615816,-1.321529535440756
17548.0,234,1,103.3,234,0.0,0.0,234.0,0.0,0.1882153669999536,477.3803385139514,8.808281636007875,0.0,0,Low Value / Lost,-0.4543064507761252,-0.30569226786597725
17549.0,24,2,74.42999999999999,52,1.0,28.0,52.0,120.66,1.4098966105424453,599.4761512218394,82.85729713539173,3.6190495045218535e-10,0,Low Value / Lost,-0.2169110477190744,-1.1360501593889232
17550.0,197,2,89.05333333333333,243,1.0,46.0,244.0,110.94,0.4882335410761337,551.5532386435608,26.39894894106333,1.4068384235343954e-09,0,Low Value / Lost,-0.3597732256514902,-0.11804246342952363
17551.0,359,1,306.84,359,0.0,0.0,360.0,0.0,0.1303323982615762,477.3803385139514,6.099419449553179,0.0,0,Low Value / Lost,-0.45612218835132134,0.3301864789592195
17552.0,60,3,232.6025,372,2.0,312.0,373.0,315.945,0.5521496494531344,526.1104519326025,28.47772657514833,0.0,0,Low Value / Lost,-0.033433329540157104,0.7979222163337596
17553.0,130,1,1487.6,130,0.0,0.0,130.0,0.0,0.29713850266919,477.3803385139514,13.905770066120846,0.0,0,Low Value / Lost,0.1341389633327288,-0.9901993422319793
17554.0,1,5,390.49,148,4.0,147.0,149.0,295.005,2.0804271723678056,368.7210260115183,75.2007213291191,0.0,0,Low Value / Lost,0.07968337353545644,-0.24779333370782583
17555.0,20,2,241.63,335,1.0,315.0,335.0,287.81,0.3727454035771301,1423.5826159810215,52.01954606297727,2.5662338920540146e-10,0,Low Value / Lost,-0.015807746924208516,0.48289866515901203
17556.0,206,1,157.9,206,0.0,0.0,206.0,0.0,0.2088249014665414,477.3803385139514,9.772786218509694,0.0,0,Low Value / Lost,-0.41588261492924816,-0.4581797062592809
17557.0,14,3,180.48666666666668,81,2.0,67.0,82.0,126.55,1.7720839571439413,211.1936782377462,36.68907760387673,0.0,0,Low Value / Lost,-0.15835890136268582,-0.8497573688985289
17560.0,95,4,213.7375,311,3.0,216.0,311.0,230.95,0.8965643948694162,314.9496486077183,27.68179201523322,0.0,0,Low Value / Lost,-0.08356823319912429,0.5490230152911659
17561.0,19,1,167.62,19,0.0,0.0,20.0,0.0,0.7660239405515071,477.3803385139514,35.849116444906926,0.0,0,Low Value / Lost,-0.27400096522365186,-1.4440203156869753
17562.0,14,7,160.34,173,6.0,159.0,174.0,137.04666666666668,2.652552953513283,158.22347955117758,41.14400640691838,0.0,0,Low Value / Lost,0.028079423054553465,0.15363178309695258
17564.0,24,3,151.33666666666667,80,2.0,56.0,81.0,167.445,1.785641498114081,279.19189075788216,48.87296141831226,0.0,0,Low Value / Lost,-0.17009156188543784,-0.8594823244060773
17566.0,8,2,450.605,25,1.0,17.0,26.0,486.95,1.894087675847992,2405.4106829397024,446.643377598645,2.883553396060279e-10,0,Low Value / Lost,0.27494439123885284,-1.3738711584063816
17567.0,7,8,541.435,372,7.0,365.0,373.0,544.79,1.6167134047391032,614.9550791750383,97.46484971060124,0.0,0,Low Value / Lost,0.38214716046561975,1.3746214863013355
17569.0,332,1,344.14,332,0.0,0.0,333.0,0.0,0.1395273234662305,477.3803385139514,6.529732298687557,0.0,0,Low Value / Lost,-0.42531947350557653,0.18474966174254956
17571.0,50,4,374.6275,298,3.0,248.0,299.0,404.72,0.9274176061681296,551.6047736837771,50.15046193435583,0.0,0,Low Value / Lost,0.04406494454424037,0.477815548846163
17572.0,71,4,56.6875,373,3.0,302.0,374.0,51.98333333333333,0.7632567660899815,71.21725012440501,5.328775804505006,0.0,0,Low Value / Lost,-0.09989070017297308,0.9371022375681494
17573.0,29,3,126.86666666666667,94,2.0,64.0,94.0,102.945,1.6241106077692171,171.94443489411475,27.376335364554123,0.0,0,Low Value / Lost,-0.1976494340198259,-0.7758668736027982
17574.0,243,1,185.65,243,0.0,0.0,243.0,0.0,0.1824282473625972,477.3803385139514,8.537450510794178,0.0,0,Low Value / Lost,-0.42905388575112746,-0.2666533898181271
17576.0,8,18,190.66736842105263,365,17.0,357.0,366.0,206.0605882352941,3.808916111476445,216.2560561076224,80.74976582393695,0.0,0,Low Value / Lost,0.5710913721620902,2.552322486078619
17578.0,218,1,143.45999999999998,218,0.0,0.0,219.0,0.0,0.1987220386057009,477.3803385139514,9.299982839982857,0.0,0,Low Value / Lost,-0.4290374243076956,-0.39371342073103616
17579.0,5,3,149.63333333333333,179,2.0,175.0,180.0,142.245,1.016063465901294,237.2905591645963,23.635940117733156,0.0,0,Low Value / Lost,-0.1153583727475346,-0.276044245604202
17580.0,253,3,71.90666666666667,358,2.0,106.0,359.0,84.435,0.5710631237862123,141.16690918809405,7.902938604488466,0.0,0,Low Value / Lost,-0.3496439509283596,0.6379028902088983
17581.0,1,10,441.8016,372,9.0,372.0,373.0,1139.8066666666666,2.0425389068534874,1250.689643053659,250.43295421833372,0.0,0,Low Value / Lost,0.5660977112488824,1.601545038015629
17582.0,236,1,175.27,236,0.0,0.0,237.0,0.0,0.1862459577390665,477.3803385139514,8.716115349572506,0.0,0,Low Value / Lost,-0.42854358579764884,-0.3023681423251475
17584.0,7,2,621.1500000000001,127,1.0,120.0,128.0,492.85,0.8069303692077454,2434.499693661085,192.5827439165569,2.5364554900875186e-10,0,Low Value / Lost,0.15661516129851508,-0.7661869051898356
17585.0,109,4,283.2675,338,3.0,229.0,339.0,238.42,0.831981778219506,325.1229454041628,26.517527059124845,0.0,0,Low Value / Lost,-0.05953547819707547,0.6905382036496395
17588.0,100,3,413.4,233,2.0,132.0,233.0,421.5,0.8255796629676107,701.6221605170981,56.7850312524828,0.0,0,Low Value / Lost,-0.06573878659328121,-0.04481040940917438
17589.0,60,4,601.0425,240,3.0,180.0,241.0,604.4666666666667,1.1124491649560295,823.6371865486323,89.82303105825068,0.0,0,Low Value / Lost,0.12184164316058589,0.110458604803921
17590.0,2,3,493.0733333333333,40,2.0,38.0,41.0,564.92,2.5730624069257724,940.0939453230131,237.1336361185446,0.0,0,Low Value / Lost,0.140977765191859,-1.1400595979648531
17591.0,73,7,317.9957142857143,367,6.0,294.0,368.0,303.2283333333333,1.4206042514226884,349.867415107315,48.72458981860511,0.0,0,Low Value / Lost,0.13655006524221652,1.223461825897246
17593.0,4,5,785.4680000000001,353,4.0,349.0,353.0,816.11,1.0265450471387358,1019.5275862230308,102.60028771840626,0.0,0,Low Value / Lost,0.3688175215085181,0.8873567408372259
17594.0,85,2,496.59,255,1.0,169.0,255.0,678.18,0.4706082655742372,3348.239754168529,154.47125841028685,3.9978020893727257e-10,0,Low Value / Lost,0.0549244072211657,-0.051159276009654295
17595.0,12,2,194.395,37,1.0,25.0,38.0,230.89,1.6349441700704783,1142.9476176316784,183.18961042476147,3.043425511606301e-10,0,Low Value / Lost,-0.07054100600736239,-1.242870080068097
17596.0,23,7,403.99000000000007,369,6.0,345.0,369.0,405.885,1.417211426286375,468.25308306752646,65.0559279636032,0.0,0,Low Value / Lost,0.24470987166960795,1.2495216645786527
17597.0,214,1,2044.37,214,0.0,0.0,214.0,0.0,0.2024898758858195,477.3803385139514,9.47631367019579,0.0,0,Low Value / Lost,0.28836035854999714,-0.6044203685817188
17600.0,18,1,161.67000000000002,18,0.0,0.0,18.0,0.0,0.7886511000667673,477.3803385139514,36.90804376210806,0.0,0,Low Value / Lost,-0.27462203837597243,-1.4488272453722395
17601.0,239,1,116.01,239,0.0,0.0,240.0,0.0,0.1843173358946394,477.3803385139514,8.625857871419432,0.0,0,Low Value / Lost,-0.45273186969120927,-0.2807022133765417
17602.0,2,6,850.495,324,5.0,322.0,325.0,867.184,1.343440194756099,1031.8888919359513,135.9010651698593,0.0,0,Low Value / Lost,0.44490601219311315,0.8282018776700751
17603.0,78,1,394.72,78,0.0,0.0,79.0,0.0,0.4148780460676022,477.3803385139514,19.41585712478509,0.0,0,Low Value / Lost,-0.2400435870743334,-1.154752582831113
17604.0,217,2,154.68,312,1.0,95.0,313.0,173.12,0.3953541980105372,858.1218296021367,33.25882408642288,1.0190324140069151e-09,0,Low Value / Lost,-0.3124655859093015,0.26140622598565066
17608.0,33,1,96.71,33,0.0,0.0,34.0,0.0,0.6379084803883942,477.3803385139514,29.853447371596214,0.0,0,Low Value / Lost,-0.31487123218527047,-1.3626211408117417
17609.0,41,4,222.444,327,3.0,287.0,328.0,227.39333333333332,0.8562115822413517,310.1058700794692,26.029310910225288,0.0,0,Low Value / Lost,-0.008839845560569097,0.6680486670038952
17611.0,7,14,265.61466666666666,361,13.0,354.0,362.0,287.6946153846154,2.971516708520713,306.5649934226531,89.30429026452717,0.0,0,Low Value / Lost,0.4695131150879724,2.048653830415868
17612.0,53,6,341.4083333333333,298,5.0,244.0,298.0,348.598,1.4477600482431765,414.9396860761104,58.89157201318236,0.0,0,Low Value / Lost,0.10476682929919365,0.7145395322409651
17613.0,23,11,325.65357142857147,306,10.0,283.0,306.0,397.235,2.6802807530879806,431.7455644075538,113.443536703224,0.0,0,Low Value / Lost,0.3619443506443066,1.3600522057812432
17614.0,57,1,390.07,57,0.0,0.0,58.0,0.0,0.4957672073172484,477.3803385139514,23.20138497484377,0.0,0,Low Value / Lost,-0.2254516653890321,-1.2650139181993691
17615.0,130,3,109.86666666666667,222,2.0,92.0,223.0,87.925,0.8558530165400305,146.9699110635134,12.331025686955757,0.0,0,Low Value / Lost,-0.26407248714713927,-0.08666841736565291
17616.0,174,3,190.4,368,2.0,194.0,368.0,122.4,0.5587589216299115,204.29326053488364,11.190515567294334,0.0,0,Low Value / Lost,-0.202827464225339,0.7234677393684794
17618.0,6,3,323.86,362,2.0,357.0,363.0,325.65,0.5655283376953035,542.2474528497786,30.06238812857912,0.0,0,Low Value / Lost,0.06045704075364845,0.7585682685746266
17619.0,312,1,218.52,312,0.0,0.0,313.0,0.0,0.1472209604778225,477.3803385139514,6.889786436048898,0.0,0,Low Value / Lost,-0.46009016860432855,0.09230576783058753
17620.0,60,1,81.44,60,0.0,0.0,60.0,0.0,0.4867292961945341,477.3803385139514,22.7784202199516,0.0,0,Low Value / Lost,-0.3437286941376771,-1.2184143462441959
17621.0,21,3,459.9666666666667,354,2.0,333.0,355.0,570.25,0.576707317769353,948.956409505244,53.650442831630414,0.0,0,Low Value / Lost,0.11180631967813967,0.6878433845895588
17623.0,33,1,527.0500000000001,33,0.0,0.0,33.0,0.0,0.6456212251938477,477.3803385139514,30.21439573365588,0.0,0,Low Value / Lost,-0.15270484876446785,-1.4056182748682249
17624.0,15,2,421.74,218,1.0,204.0,219.0,443.18,0.5336576531273183,2189.609666113442,114.55156554298304,2.5828628125168507e-10,0,Low Value / Lost,0.05012546786915072,-0.21515190133813955
17625.0,18,4,511.75,258,3.0,239.0,258.0,499.10666666666674,1.0509895551065986,680.1487594437605,70.07674088993866,0.0,0,Low Value / Lost,0.1294277146937166,0.24729180616821714
17628.0,81,1,75.75,81,0.0,0.0,82.0,0.0,0.4054281210186264,477.3803385139514,18.97361055056905,0.0,0,Low Value / Lost,-0.3622271913544681,-1.1071183505041593
